time,u1,u2,u3,u4,u5,y1,y2
318,0.66931084,0.7612845,0.27455375,0.43923839,0.51188518,0.018763013,0.25154389
319,0.67097712,0.75130619,0.26500011,0.50375894,0.51669911,0.028489626,0.2795064
320,0.67224345,0.77298699,0.25136861,0.47324494,0.51555578,0.03821624,0.27964028
321,0.67073048,0.77371837,0.25722297,0.39715847,0.51018486,0.047942868,0.24338282
322,0.67086496,0.76008295,0.26981178,0.33896521,0.50753445,0.05942325,0.20658865
323,0.67288252,0.75210716,0.27405906,0.33688439,0.50547084,0.073197054,0.16909258
324,0.67325236,0.75498043,0.28753975,0.38918684,0.50414552,0.086970829,0.13159653
325,0.67173939,0.77514623,0.29927853,0.43422654,0.50448559,0.10074463,0.10787655
326,0.67022615,0.78357485,0.31101733,0.4356439,0.50171792,0.11451841,0.10217145
327,0.66871319,0.76363536,0.32037739,0.44931898,0.50337158,0.12829221,0.096466342
328,0.67120118,0.75553774,0.31295694,0.43463466,0.50525953,0.11063373,0.11953323
329,0.67426101,0.75292567,0.30544084,0.37841445,0.50663175,0.078244447,0.15391692
330,0.67274777,0.76462795,0.31095904,0.41048192,0.50201131,0.08034285,0.15389769
331,0.67500041,0.77187237,0.30495981,0.43689702,0.5037351,0.082441253,0.15387847
332,0.67653597,0.77424078,0.29910545,0.43051866,0.50449755,0.084539656,0.15385924
333,0.67452998,0.77155892,0.30737863,0.39385872,0.50419243,0.086638058,0.15384002
334,0.6750343,0.75872468,0.31862001,0.3889488,0.50467344,0.088736461,0.1538208
335,0.67553862,0.75384867,0.32191888,0.3957411,0.50732338,0.090834864,0.15380157
336,0.67604295,0.75999581,0.31683526,0.37884549,0.51364415,0.092933296,0.15378235
337,0.67340917,0.7707753,0.31799411,0.42491695,0.51311646,0.095031699,0.15376312
338,0.67362193,0.76936478,0.32728675,0.41632187,0.50856661,0.097130102,0.1537439
339,0.67787249,0.77279537,0.33218451,0.40881526,0.50237483,0.099228504,0.15372468
340,0.67833486,0.76948661,0.33320671,0.4341811,0.50645562,0.10132691,0.15370546
341,0.67879722,0.77054878,0.3362924,0.41665058,0.51020831,0.10342531,0.15368623
342,0.67925932,0.76710085,0.34151815,0.40383155,0.51048974,0.10429741,0.15366701
343,0.6817812,0.76145857,0.34063262,0.37908352,0.50783957,0.10356593,0.15364779
344,0.6846167,0.75377888,0.34140336,0.37945767,0.50749951,0.10283445,0.15362856
345,0.68512103,0.74369609,0.3383696,0.39131872,0.51314788,0.10210293,0.15360934
346,0.68303649,0.76236423,0.345514,0.39571818,0.50816393,0.10137145,0.15359011
347,0.6808172,0.78146764,0.3556621,0.39686354,0.5031802,0.10063997,0.15357089
348,0.68182612,0.7912023,0.35179743,0.3961832,0.50216376,0.099908456,0.15355166
349,0.68134412,0.77721854,0.34950162,0.4263116,0.50568191,0.099176973,0.15353244
350,0.67915872,0.77286495,0.35675535,0.43681177,0.50690146,0.098445461,0.15351321
351,0.67697332,0.77943023,0.35414521,0.4190772,0.50549406,0.097713978,0.15349399
352,0.6781611,0.7811542,0.34815691,0.42507557,0.50622109,0.096982495,0.15347477
353,0.68019184,0.77683551,0.35058119,0.38993513,0.50667866,0.096250983,0.15345554
354,0.67877974,0.77371837,0.35155966,0.38213378,0.50403998,0.0955195,0.15343632
355,0.67736763,0.76720533,0.35026414,0.43320603,0.50747582,0.094788017,0.15341709
356,0.67595553,0.77580802,0.34543744,0.42912381,0.5058693,0.094056505,0.15339787
357,0.67454343,0.77774095,0.35416706,0.40495982,0.50624455,0.093325022,0.15337864
358,0.67708521,0.76328723,0.35591627,0.38816633,0.5124307,0.092593539,0.15335942
359,0.68132152,0.77934309,0.35034342,0.39689751,0.50477898,0.091862026,0.1533402
360,0.68233044,0.77617371,0.36117481,0.37201921,0.50127255,0.091130543,0.15332097
361,0.68004418,0.76725757,0.36869091,0.37716716,0.49798916,0.09039906,0.15330175
362,0.67964045,0.78308713,0.37106874,0.40031065,0.4947583,0.089667548,0.15328252
363,0.68316264,0.77403182,0.37455621,0.39195362,0.49748469,0.088936065,0.1532633
364,0.68379311,0.76734471,0.3702242,0.42091414,0.50177069,0.088204553,0.15324407
365,0.68442331,0.77164606,0.36604797,0.4344306,0.50783934,0.08747307,0.15322485
366,0.68505378,0.7680065,0.3739194,0.42052854,0.50401653,0.086741587,0.15320562
367,0.67428898,0.78212944,0.37497985,0.40061102,0.50128428,0.086010075,0.1531864
368,0.65050108,0.78197271,0.36948079,0.36531757,0.51000896,0.085278592,0.15316718
369,0.62961593,0.7863612,0.36687339,0.38110181,0.51071254,0.084547109,0.15314795
370,0.61204802,0.78273899,0.36248944,0.40771534,0.51194382,0.074391562,0.18399093
371,0.59619318,0.78232106,0.339758,0.39185732,0.51159202,0.051912266,0.25519214
372,0.58229593,0.78434113,0.30540167,0.38956098,0.5114044,0.02943297,0.32639337
373,0.56839841,0.7716634,0.27652615,0.38024014,0.51781898,0.017317399,0.36674072
374,0.55737781,0.77530295,0.24765064,0.41670728,0.50704218,0.01875441,0.41548562
375,0.55364555,0.76598644,0.22216787,0.42331804,0.50830863,0.020191406,0.47700881
376,0.55448609,0.76826771,0.19916583,0.37754694,0.51705677,0.021628417,0.47188545
377,0.55532663,0.77270844,0.17796361,0.3912391,0.51009104,0.023065429,0.46676212
378,0.48956106,0.75339585,0.1606424,0.38973107,0.51604806,0.024502425,0.4616388
379,0.37003292,0.66181379,0.1414941,0.41585686,0.51825872,0.025939436,0.45651543
380,0.32195267,0.5487948,0.12324226,0.40999439,0.51254186,0.027376433,0.45139211
381,0.32381315,0.54052311,0.099945064,0.41023263,0.51006759,0.028813444,0.49728256
382,0.32280437,0.53435842,0.078730514,0.43496357,0.51129886,0.030250455,0.54537812
383,0.31614718,0.5311019,0.064818897,0.38090921,0.51253014,0.031687452,0.50912068
384,0.31080109,0.52793252,0.057953272,0.39363194,0.50965717,0.033124463,0.41465235
385,0.26090527,0.41768254,0.062391875,0.41201268,0.52048088,0.03456146,0.31121854
386,0.20125895,0.30877327,0.061407947,0.40942161,0.52613324,0.035998471,0.29560458
387,0.20260381,0.28533361,0.064135614,0.43127821,0.51367932,0.037435482,0.27999061
388,0.20663853,0.26286919,0.081111069,0.3879281,0.51071254,0.073363992,0.20590553
389,0.20902579,0.27702702,0.1052938,0.36165494,0.50712989,0.15439679,0.10711211
390,0.20953011,0.26487192,0.1216789,0.44006609,0.50809755,0.20031538,0.075996768
391,0.21325107,0.25969981,0.14473832,0.46521681,0.502539,0.23732872,0.044881421
392,0.22472744,0.26290409,0.16875705,0.44823052,0.49978306,0.28454866,0.025606668
393,0.30229471,0.28900806,0.18556854,0.39296286,0.4883144,0.28182073,0.021815776
394,0.4610492,0.38207022,0.21242699,0.3975099,0.47006764,0.3431007,0.018024882
395,0.57343814,0.44852313,0.2786917,0.42677661,0.47405462,0.58307761,0.01587671
396,0.65371772,0.50087065,0.37582985,0.35762962,0.47358556,0.88069277,0.01587671
397,0.72271096,0.56162925,0.44691578,0.39476563,0.47571977,1,0.01587671
398,0.72628614,0.58449426,0.48823251,0.44768609,0.48678997,0.94601088,0.01587671
399,0.80550086,0.67816597,0.52762511,0.45108797,0.47657603,0.85265926,0.010058065
400,0.92208146,0.77561661,0.56737571,0.45673493,0.4677104,0.75372653,0.010058065
401,0.94633468,0.80065841,0.59640977,0.44190324,0.47869827,0.66325776,0.010058065
402,0.9375366,0.83365845,0.62208476,0.41673,0.48885381,0.62186488,0.010058065
403,0.92187408,0.85856108,0.63229847,0.39155676,0.49706253,0.49456167,0.010058065
404,0.90195266,0.84104224,0.63207161,0.38773529,0.5048491,0.39887257,0.030410654
405,0.88426747,0.83971866,0.62141243,0.39823547,0.51455881,0.29504146,0.050763244
406,0.87525663,0.848896,0.60329725,0.41880498,0.5208913,0.14735089,0.071115832
407,0.87323907,0.83247424,0.5902739,0.4384901,0.52443291,0.11986296,0.10719218
408,0.87292169,0.83571321,0.58171374,0.41253439,0.5247847,0.092375011,0.14002991
409,0.87454682,0.85723749,0.5754248,0.3970109,0.51339813,0.076675391,0.14174394
410,0.87617195,0.86683277,0.57546851,0.41487033,0.50287907,0.076391299,0.14345797
411,0.87706466,0.85817783,0.58763367,0.39407404,0.50498982,0.076107177,0.14517201
412,0.87712088,0.85331918,0.59455123,0.39204429,0.50287907,0.075823085,0.14688604
413,0.87717683,0.85406811,0.58933095,0.41912826,0.49863411,0.075538964,0.14860007
414,0.87422539,0.85169969,0.58471196,0.39727166,0.50188232,0.075254872,0.15031411
415,0.87136756,0.85432932,0.58925715,0.40275999,0.5029377,0.07497078,0.15202814
416,0.87254432,0.85910083,0.59867279,0.38750872,0.50041629,0.074686659,0.15374218
417,0.87372107,0.84692818,0.5942615,0.37927633,0.5070654,0.074402567,0.15545621
418,0.87489782,0.85124687,0.58680279,0.39807684,0.50667866,0.074118446,0.15717026
419,0.87427004,0.85412035,0.59577296,0.36742674,0.5088009,0.073834354,0.15888429
420,0.87369875,0.84304476,0.59581395,0.3850821,0.51332753,0.073550233,0.16059832
421,0.87554793,0.83745473,0.59074125,0.39747592,0.5111816,0.073266141,0.16231235
422,0.87390612,0.84584845,0.59806057,0.39409656,0.50792166,0.07298202,0.16402638
423,0.86827412,0.85464276,0.59228274,0.39879116,0.50535357,0.072697928,0.16574041
424,0.86052422,0.86362849,0.58517936,0.36805038,0.50337158,0.072413807,0.16745446
425,0.85035331,0.86324546,0.58517936,0.38330165,0.50725302,0.072129715,0.16916849
426,0.8452232,0.87205711,0.57885491,0.42388498,0.50284389,0.071968716,0.18241951
427,0.84585367,0.86603159,0.56931624,0.43151082,0.50221066,0.071968716,0.21075737
428,0.84648387,0.85290125,0.55005862,0.41577744,0.50882459,0.071968716,0.23909525
429,0.84711435,0.85091586,0.53778687,0.38857466,0.50832012,0.071968716,0.25337103
430,0.84411638,0.84022373,0.54296067,0.39096709,0.51447672,0.071968716,0.24925798
431,0.83697167,0.84673655,0.54171712,0.3998571,0.51734993,0.071968716,0.24514492
432,0.83269045,0.85544373,0.5313941,0.38262131,0.51146303,0.071968716,0.24103187
433,0.82956364,0.85526966,0.52618749,0.40975635,0.50568168,0.071968716,0.23691881
434,0.82793825,0.85429442,0.52188003,0.4290444,0.50656139,0.071968716,0.23280576
435,0.83079634,0.86712866,0.5173376,0.42196862,0.50029926,0.071968716,0.22869269
436,0.83365417,0.85546107,0.51316957,0.39991379,0.50015854,0.071968716,0.22457965
437,0.836512,0.84626638,0.51107874,0.39419889,0.50665521,0.071968716,0.22046658
438,0.83442747,0.85335407,0.50898791,0.42178728,0.50602175,0.071968716,0.21635354
439,0.82951846,0.85065466,0.50844671,0.39685228,0.50989169,0.071968716,0.21224047
440,0.83034797,0.84605742,0.50694079,0.41805669,0.50875423,0.071968716,0.20812742
441,0.8299671,0.8495229,0.50429785,0.47954951,0.50386409,0.071968716,0.20401436
442,0.82908138,0.84590069,0.50475157,0.46460443,0.50787452,0.071968716,0.19990131
443,0.83294812,0.83799469,0.50538019,0.44657492,0.51275294,0.071968716,0.19578825
444,0.8368146,0.85210028,0.50513416,0.43494648,0.5099386,0.071968716,0.1916752
445,0.84279949,0.84840828,0.50410379,0.4181928,0.51081808,0.071968716,0.18756214
446,0.84641959,0.84351493,0.50217694,0.41219422,0.51118535,0.071968716,0.18344909
447,0.84733571,0.85433809,0.50132146,0.39451634,0.506143,0.071968716,0.17933602
448,0.85141252,0.85812559,0.50928579,0.38285955,0.50110041,0.072455964,0.17522298
449,0.85548933,0.84941842,0.51745511,0.4279672,0.5027618,0.073580337,0.17110991
450,0.85956587,0.84508217,0.51708615,0.44659764,0.50633859,0.074704739,0.16699687
451,0.86087738,0.85828232,0.5180291,0.41848753,0.50113183,0.075829112,0.1628838
452,0.86397056,0.86423804,0.52145915,0.39172684,0.49634722,0.076953514,0.15877075
453,0.87271243,0.85185642,0.52078683,0.38746328,0.50208167,0.078077916,0.15465769
454,0.8794144,0.84525624,0.51598469,0.43360269,0.50637377,0.07920229,0.15054463
455,0.88080418,0.84802524,0.52335869,0.45344643,0.50326018,0.080326692,0.14643158
456,0.87878689,0.839736,0.53757097,0.45306103,0.5042276,0.081451094,0.14231852
457,0.88053521,0.85004531,0.54379161,0.45121262,0.50318395,0.082575467,0.13820547
458,0.88352753,0.85570494,0.54513898,0.44081458,0.49984169,0.083699869,0.13409241
459,0.88682808,0.85553087,0.54674058,0.4661579,0.5024921,0.084824243,0.12997935
460,0.89447738,0.86371542,0.54839962,0.41307882,0.50735293,0.085948645,0.1258663
461,0.89867442,0.86425539,0.55455461,0.34466885,0.50691295,0.087073047,0.12175324
462,0.89892672,0.85364997,0.56801257,0.38442448,0.5089768,0.08819742,0.11764019
463,0.89725694,0.85751604,0.57244298,0.41861238,0.50758159,0.089321822,0.11352713
464,0.89519473,0.86707663,0.57340504,0.40478974,0.50282044,0.090446225,0.10941407
465,0.89519473,0.85553087,0.58507001,0.39253182,0.50246864,0.091570598,0.11113322
466,0.89323339,0.85485173,0.58644203,0.37551176,0.50072141,0.092695,0.12047908
467,0.88612768,0.85988425,0.57918831,0.37053369,0.49996482,0.093819373,0.12982494
468,0.88041202,0.86160842,0.58042643,0.39051353,0.50216376,0.094943775,0.13917081
469,0.88007581,0.85936204,0.57761679,0.38296148,0.50678396,0.094588733,0.14851667
470,0.88295596,0.85861311,0.56331155,0.38283683,0.50850798,0.092299082,0.15786253
471,0.88731573,0.86782535,0.55934988,0.39628533,0.50375855,0.090009402,0.16720841
472,0.8921462,0.85917042,0.55826349,0.38004733,0.50483738,0.087719722,0.17655426
473,0.89457825,0.83644479,0.56725,0.37096473,0.51257704,0.085430071,0.17220537
474,0.87641079,0.84799035,0.57284474,0.41082229,0.51013795,0.088570309,0.14994795
475,0.84616756,0.86533511,0.56877238,0.41297669,0.50743501,0.098811217,0.12769053
476,0.82036211,0.85455563,0.57663832,0.38427692,0.51772517,0.086224003,0.14996546
477,0.80463799,0.85403321,0.55560144,0.36749469,0.52132541,0.043784638,0.23047503
478,0.80851577,0.85702831,0.50655815,0.3624943,0.52187632,0.020969442,0.31098458
479,0.82366831,0.85384159,0.48341675,0.39532152,0.51635318,0.023816622,0.35177608
480,0.84429014,0.85936204,0.47487847,0.4164805,0.5066667,0.026663801,0.34062862
481,0.87038124,0.86686766,0.46807842,0.40184161,0.5004517,0.029510981,0.32948111
482,0.89862413,0.86883528,0.47847251,0.38534286,0.49535048,0.03235816,0.28822797
483,0.92114005,0.85894411,0.49018396,0.39605855,0.49546188,0.035205339,0.24254208
484,0.93310958,0.86319321,0.52485647,0.39312149,0.49027271,0.12026342,0.15485985
485,0.93313218,0.86028504,0.58343561,0.38609115,0.4884903,0.26841213,0.04395559
486,0.92045095,0.8538069,0.61292058,0.42118616,0.49179128,0.31944967,0.052625851
487,0.90288303,0.8510728,0.62641682,0.44192575,0.49645276,0.27712658,0.061296112
488,0.8864136,0.85817783,0.62921278,0.40841819,0.5034947,0.21038633,0.069966368
489,0.87119946,0.85004531,0.62630475,0.39277006,0.51325717,0.18409093,0.078636625
490,0.85755423,0.84710224,0.61774183,0.40856556,0.51345676,0.15779553,0.087306886
491,0.84570224,0.85873494,0.59309174,0.4002994,0.51635318,0.10871077,0.12908365
492,0.83985183,0.847973,0.56519059,0.4070348,0.52164765,0.062892329,0.21415354
493,0.83858551,0.85631449,0.55061621,0.42535342,0.51188518,0.06031646,0.26670245
494,0.83807661,0.87489549,0.53463558,0.38257608,0.50881263,0.057740592,0.27672391
495,0.84140541,0.87264911,0.51151878,0.39000328,0.51043111,0.055164695,0.28674538
496,0.84473394,0.86716356,0.49880427,0.40448354,0.51367932,0.052588826,0.29676686
497,0.84806247,0.86759904,0.4905256,0.40875856,0.50820309,0.050012958,0.30678831
498,0.85139127,0.86674563,0.48916178,0.41637837,0.50115505,0.047437075,0.30021994
499,0.85198973,0.84877397,0.49606023,0.37714445,0.50625627,0.044861192,0.27195714
500,0.84946785,0.85417238,0.48538736,0.38081271,0.50778071,0.042285324,0.24369435
501,0.84749548,0.8501149,0.48709826,0.41899778,0.51353861,0.039709441,0.2275457
502,0.84615062,0.85730707,0.49173641,0.44285579,0.51012622,0.038590847,0.22723861
503,0.84480576,0.86885284,0.48274165,0.41430338,0.50419243,0.039377922,0.22693151
504,0.84291166,0.85363262,0.47826754,0.36893478,0.50738224,0.040164998,0.22662441
505,0.84337106,0.85450338,0.47843423,0.38959496,0.50426302,0.040952074,0.22631732
506,0.843629,0.86610139,0.46963082,0.3891981,0.50233965,0.041739135,0.22601024
507,0.84241406,0.86260978,0.45969316,0.38662412,0.50996205,0.042526211,0.22570315
508,0.84422962,0.85333652,0.45226454,0.41787515,0.51226066,0.043313287,0.22539605
509,0.84604518,0.85277942,0.45550601,0.40596886,0.51017313,0.044100362,0.22508896
510,0.84786101,0.86218308,0.45614011,0.40766991,0.50946368,0.044887438,0.22478186
511,0.84967657,0.87085535,0.44645391,0.38563759,0.50110838,0.045674514,0.22447478
512,0.85362589,0.86394194,0.44671628,0.39902919,0.49927883,0.065925545,0.20224601
513,0.85703296,0.8565059,0.46296472,0.41365702,0.49620651,0.090398158,0.17310373
514,0.85703296,0.86383745,0.46954975,0.39118241,0.49525667,0.087106761,0.17240801
515,0.85899431,0.85878739,0.46271695,0.41805669,0.50489601,0.083815364,0.1717123
516,0.85684253,0.85431176,0.4558841,0.39690897,0.50898876,0.080523967,0.17101659
517,0.85088022,0.8671809,0.45403832,0.38810964,0.50534185,0.07723257,0.17032087
518,0.85239319,0.87522649,0.45490748,0.40018581,0.50221066,0.073941172,0.16962516
519,0.85401832,0.85424218,0.46009497,0.3820033,0.50876573,0.070649775,0.16892946
520,0.8571228,0.84071124,0.46145059,0.40232915,0.51221352,0.067358378,0.16823373
521,0.86166735,0.84572662,0.45416679,0.38030829,0.51820595,0.064066981,0.16753803
522,0.8600702,0.85664528,0.45223174,0.36489799,0.51768999,0.060775584,0.16684232
523,0.85847331,0.86636259,0.46076458,0.39719225,0.50312532,0.060336753,0.16614659
524,0.85687615,0.85810825,0.47030043,0.40188102,0.50314878,0.06362815,0.16545089
525,0.85884852,0.85568759,0.47609195,0.39482233,0.50650276,0.066919547,0.16475518
526,0.86240999,0.85814294,0.48399345,0.37248402,0.50377027,0.070210944,0.16405946
527,0.86312438,0.85802111,0.4828838,0.38896006,0.50049861,0.073502341,0.16336375
528,0.86383877,0.85218742,0.48652975,0.39998175,0.49778089,0.076793738,0.16266804
529,0.86455316,0.85497356,0.4949041,0.38373269,0.50019935,0.080085135,0.16197234
530,0.86681709,0.85453828,0.49610942,0.40252195,0.50261804,0.083376532,0.16127661
531,0.86657636,0.85290125,0.49033702,0.39282676,0.50503673,0.086667929,0.16058091
532,0.86144895,0.85572228,0.49733658,0.41194492,0.5054237,0.089959326,0.1598852
533,0.86193068,0.85800356,0.49910764,0.40850887,0.50898853,0.091546288,0.15918948
534,0.86552818,0.85617511,0.49147404,0.40778329,0.51416011,0.090904446,0.15849377
535,0.86536007,0.85464276,0.49254264,0.41047066,0.51398421,0.090262575,0.15779806
536,0.86519196,0.85154297,0.49553543,0.35220944,0.51159202,0.089620704,0.15710234
537,0.86502386,0.84253969,0.49852822,0.37584047,0.51036075,0.088978833,0.15640663
538,0.86412361,0.85309287,0.49597275,0.38098843,0.50924674,0.088336991,0.15571092
539,0.86238658,0.86234001,0.49298816,0.36294766,0.50617818,0.087695121,0.1550152
540,0.86064929,0.86004118,0.49890266,0.40324752,0.50623681,0.08705325,0.15431949
541,0.8607429,0.85976242,0.49936453,0.37919691,0.50629544,0.086411379,0.15376532
542,0.8585349,0.85887432,0.48670194,0.36921825,0.50862501,0.085769537,0.15339624
543,0.85130601,0.85943163,0.47676433,0.42228607,0.50862524,0.085127666,0.15302716
544,0.84407711,0.84929659,0.47443705,0.43439642,0.50907061,0.084485795,0.15265808
545,0.83975096,0.84910497,0.4711368,0.44113203,0.51120505,0.083843924,0.152289
546,0.83874232,0.86188697,0.47314564,0.44624621,0.51143958,0.083202053,0.15191992
547,0.83773367,0.87035028,0.47693651,0.42134498,0.5097158,0.082560212,0.15155084
548,0.84111842,0.85782949,0.46976477,0.40539066,0.51172101,0.081918341,0.15118176
549,0.84724883,0.83062845,0.46207101,0.40401853,0.51624764,0.08127647,0.15081268
